group,target,threshold,horizon,exit_rule,train_days,train_total_pnl,train_min_day_pnl,train_positive_days,train_total_trades,train_win_pct,train_avg_pnl_per_trade,candidate_id,test_day,candidate_set,days,all_days_total_pnl,all_days_min_day_pnl,all_days_positive_days,all_days_total_trades,win_pct,avg_pnl_per_trade,avg_hold,max_hold
MICROCHIP,MICROCHIP_SQUARE,2.5,100,fixed_horizon,2.0,35020.0,4220.0,2,122,0.5901639344262295,287.04918032786884,MICROCHIP|MICROCHIP_SQUARE|thr=2.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_SQUARE,2.5,100,zero_cross,2.0,35020.0,4220.0,2,122,0.5901639344262295,287.04918032786884,MICROCHIP|MICROCHIP_SQUARE|thr=2.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
PANEL,PANEL_2X4,2.5,100,fixed_horizon,2.0,13370.0,4140.0,2,103,0.5436893203883495,129.80582524271844,PANEL|PANEL_2X4|thr=2.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
PANEL,PANEL_2X4,2.5,100,zero_cross,2.0,13370.0,4140.0,2,103,0.5436893203883495,129.80582524271844,PANEL|PANEL_2X4|thr=2.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,1.5,100,fixed_horizon,2.0,9060.0,4130.0,2,58,0.5689655172413793,156.20689655172413,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,1.5,100,zero_cross,2.0,9060.0,4130.0,2,58,0.5689655172413793,156.20689655172413,MICROCHIP|MICROCHIP_RECTANGLE|thr=1.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,100,fixed_horizon,2.0,15180.0,4040.0,2,78,0.5641025641025641,194.6153846153846,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.0,100,zero_cross,2.0,15180.0,4040.0,2,78,0.5641025641025641,194.6153846153846,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,2.0,50,fixed_horizon,2.0,14890.0,4010.0,2,150,0.5533333333333333,99.26666666666667,ROBOT|ROBOT_IRONING|thr=2|h=50|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,2.0,50,zero_cross,2.0,14890.0,4010.0,2,150,0.5533333333333333,99.26666666666667,ROBOT|ROBOT_IRONING|thr=2|h=50|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_LAUNDRY,1.5,100,fixed_horizon,2.0,9290.0,3980.0,2,120,0.575,77.41666666666667,ROBOT|ROBOT_LAUNDRY|thr=1.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_LAUNDRY,1.5,100,zero_cross,2.0,9290.0,3980.0,2,120,0.575,77.41666666666667,ROBOT|ROBOT_LAUNDRY|thr=1.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_OVAL,1.5,100,fixed_horizon,2.0,12300.0,3850.0,2,72,0.5694444444444444,170.83333333333334,MICROCHIP|MICROCHIP_OVAL|thr=1.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_OVAL,1.5,100,zero_cross,2.0,12300.0,3850.0,2,72,0.5694444444444444,170.83333333333334,MICROCHIP|MICROCHIP_OVAL|thr=1.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_CIRCLE,3.0,100,fixed_horizon,2.0,9820.0,3630.0,2,39,0.5897435897435898,251.7948717948718,MICROCHIP|MICROCHIP_CIRCLE|thr=3|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_CIRCLE,3.0,100,zero_cross,2.0,9820.0,3630.0,2,39,0.5897435897435898,251.7948717948718,MICROCHIP|MICROCHIP_CIRCLE|thr=3|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,3.0,100,fixed_horizon,2.0,8240.0,3620.0,2,95,0.49473684210526314,86.73684210526316,GALAXY_SOUNDS|GALAXY_SOUNDS_BLACK_HOLES|thr=3|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,3.0,100,zero_cross,2.0,8240.0,3620.0,2,95,0.49473684210526314,86.73684210526316,GALAXY_SOUNDS|GALAXY_SOUNDS_BLACK_HOLES|thr=3|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,2.5,100,fixed_horizon,2.0,16090.0,3370.0,2,58,0.6551724137931034,277.41379310344826,ROBOT|ROBOT_IRONING|thr=2.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,2.5,100,zero_cross,2.0,16090.0,3370.0,2,58,0.6551724137931034,277.41379310344826,ROBOT|ROBOT_IRONING|thr=2.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_CIRCLE,2.5,100,fixed_horizon,2.0,10600.0,3260.0,2,72,0.5555555555555556,147.22222222222223,MICROCHIP|MICROCHIP_CIRCLE|thr=2.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_CIRCLE,2.5,100,zero_cross,2.0,10600.0,3260.0,2,72,0.5555555555555556,147.22222222222223,MICROCHIP|MICROCHIP_CIRCLE|thr=2.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,3.0,50,fixed_horizon,2.0,11740.0,3200.0,2,60,0.5333333333333333,195.66666666666666,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=3|h=50|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,3.0,50,zero_cross,2.0,11740.0,3200.0,2,60,0.5333333333333333,195.66666666666666,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=3|h=50|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,2.5,100,fixed_horizon,2.0,7080.0,2890.0,2,110,0.4818181818181818,64.36363636363636,GALAXY_SOUNDS|GALAXY_SOUNDS_BLACK_HOLES|thr=2.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,2.5,100,zero_cross,2.0,7080.0,2890.0,2,110,0.4818181818181818,64.36363636363636,GALAXY_SOUNDS|GALAXY_SOUNDS_BLACK_HOLES|thr=2.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_TRIANGLE,2.0,100,fixed_horizon,2.0,6600.0,2870.0,2,86,0.5813953488372093,76.74418604651163,MICROCHIP|MICROCHIP_TRIANGLE|thr=2|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_TRIANGLE,2.0,100,zero_cross,2.0,6600.0,2870.0,2,86,0.5813953488372093,76.74418604651163,MICROCHIP|MICROCHIP_TRIANGLE|thr=2|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_OVAL,2.0,100,fixed_horizon,2.0,8720.0,2860.0,2,39,0.6153846153846154,223.5897435897436,MICROCHIP|MICROCHIP_OVAL|thr=2|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_OVAL,2.0,100,zero_cross,2.0,8720.0,2860.0,2,39,0.6153846153846154,223.5897435897436,MICROCHIP|MICROCHIP_OVAL|thr=2|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,2.0,100,fixed_horizon,2.0,17390.0,2840.0,2,78,0.6282051282051282,222.94871794871796,ROBOT|ROBOT_IRONING|thr=2|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,2.0,100,zero_cross,2.0,17390.0,2840.0,2,78,0.6282051282051282,222.94871794871796,ROBOT|ROBOT_IRONING|thr=2|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_LAUNDRY,3.0,100,fixed_horizon,2.0,13920.0,2530.0,2,79,0.620253164556962,176.20253164556962,ROBOT|ROBOT_LAUNDRY|thr=3|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_LAUNDRY,3.0,100,zero_cross,2.0,13920.0,2530.0,2,79,0.620253164556962,176.20253164556962,ROBOT|ROBOT_LAUNDRY|thr=3|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_SUEDE,2.5,100,fixed_horizon,2.0,9490.0,2390.0,2,129,0.5271317829457365,73.56589147286822,SLEEP_POD|SLEEP_POD_SUEDE|thr=2.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_SUEDE,2.5,100,zero_cross,2.0,9490.0,2390.0,2,129,0.5271317829457365,73.56589147286822,SLEEP_POD|SLEEP_POD_SUEDE|thr=2.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_ORANGE,1.5,100,fixed_horizon,2.0,7990.0,2370.0,2,31,0.6451612903225806,257.741935483871,UV_VISOR|UV_VISOR_ORANGE|thr=1.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_ORANGE,1.5,100,zero_cross,2.0,7990.0,2370.0,2,31,0.6451612903225806,257.741935483871,UV_VISOR|UV_VISOR_ORANGE|thr=1.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_OVAL,2.0,50,fixed_horizon,2.0,9160.0,2310.0,2,68,0.5882352941176471,134.7058823529412,MICROCHIP|MICROCHIP_OVAL|thr=2|h=50|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_OVAL,2.0,50,zero_cross,2.0,9160.0,2310.0,2,68,0.5882352941176471,134.7058823529412,MICROCHIP|MICROCHIP_OVAL|thr=2|h=50|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_YELLOW,1.5,100,fixed_horizon,2.0,4930.0,2300.0,2,78,0.5,63.205128205128204,UV_VISOR|UV_VISOR_YELLOW|thr=1.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_YELLOW,1.5,100,zero_cross,2.0,4930.0,2300.0,2,78,0.5,63.205128205128204,UV_VISOR|UV_VISOR_YELLOW|thr=1.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,100,fixed_horizon,2.0,9260.0,2280.0,2,112,0.5625,82.67857142857143,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,2.0,100,zero_cross,2.0,9260.0,2280.0,2,112,0.5625,82.67857142857143,SLEEP_POD|SLEEP_POD_POLYESTER|thr=2|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_TRIANGLE,1.5,100,fixed_horizon,2.0,17040.0,2140.0,2,105,0.5523809523809524,162.28571428571428,MICROCHIP|MICROCHIP_TRIANGLE|thr=1.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_TRIANGLE,1.5,100,zero_cross,2.0,16260.0,2140.0,2,105,0.5523809523809524,154.85714285714286,MICROCHIP|MICROCHIP_TRIANGLE|thr=1.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
PANEL,PANEL_2X4,3.0,100,fixed_horizon,2.0,5580.0,2120.0,2,87,0.5287356321839081,64.13793103448276,PANEL|PANEL_2X4|thr=3|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
PANEL,PANEL_2X4,3.0,100,zero_cross,2.0,5580.0,2120.0,2,87,0.5287356321839081,64.13793103448276,PANEL|PANEL_2X4|thr=3|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
PANEL,PANEL_2X4,2.0,100,fixed_horizon,2.0,11310.0,2110.0,2,119,0.5378151260504201,95.04201680672269,PANEL|PANEL_2X4|thr=2|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
PANEL,PANEL_2X4,2.0,100,zero_cross,2.0,11310.0,2110.0,2,119,0.5378151260504201,95.04201680672269,PANEL|PANEL_2X4|thr=2|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,2.0,50,fixed_horizon,2.0,6430.0,2100.0,2,35,0.7428571428571429,183.71428571428572,MICROCHIP|MICROCHIP_RECTANGLE|thr=2|h=50|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,2.0,50,zero_cross,2.0,6430.0,2100.0,2,35,0.7428571428571429,183.71428571428572,MICROCHIP|MICROCHIP_RECTANGLE|thr=2|h=50|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_LAUNDRY,3.0,50,fixed_horizon,2.0,8870.0,2090.0,2,148,0.5337837837837838,59.932432432432435,ROBOT|ROBOT_LAUNDRY|thr=3|h=50|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_LAUNDRY,3.0,50,zero_cross,2.0,8870.0,2090.0,2,148,0.5337837837837838,59.932432432432435,ROBOT|ROBOT_LAUNDRY|thr=3|h=50|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3.0,100,fixed_horizon,2.0,7150.0,2090.0,2,55,0.6363636363636364,130.0,OXYGEN_SHAKE|OXYGEN_SHAKE_CHOCOLATE|thr=3|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3.0,100,zero_cross,2.0,7150.0,2090.0,2,55,0.6363636363636364,130.0,OXYGEN_SHAKE|OXYGEN_SHAKE_CHOCOLATE|thr=3|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_SUEDE,3.0,100,fixed_horizon,2.0,4450.0,1990.0,2,106,0.5377358490566038,41.9811320754717,SLEEP_POD|SLEEP_POD_SUEDE|thr=3|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_SUEDE,3.0,100,zero_cross,2.0,4450.0,1990.0,2,106,0.5377358490566038,41.9811320754717,SLEEP_POD|SLEEP_POD_SUEDE|thr=3|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_CIRCLE,3.0,50,fixed_horizon,2.0,4080.0,1990.0,2,68,0.5735294117647058,60.0,MICROCHIP|MICROCHIP_CIRCLE|thr=3|h=50|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_CIRCLE,3.0,50,zero_cross,2.0,4080.0,1990.0,2,68,0.5735294117647058,60.0,MICROCHIP|MICROCHIP_CIRCLE|thr=3|h=50|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,1.5,100,zero_cross,2.0,7030.0,1950.0,2,63,0.5396825396825397,111.58730158730158,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,1.5,100,fixed_horizon,2.0,6060.0,1950.0,2,63,0.5396825396825397,96.19047619047619,UV_VISOR|UV_VISOR_MAGENTA|thr=1.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,100,fixed_horizon,2.0,6220.0,1900.0,2,35,0.5428571428571428,177.71428571428572,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=3|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3.0,100,zero_cross,2.0,6220.0,1900.0,2,35,0.5428571428571428,177.71428571428572,OXYGEN_SHAKE|OXYGEN_SHAKE_MINT|thr=3|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,100,fixed_horizon,2.0,9020.0,1890.0,2,83,0.5421686746987951,108.67469879518072,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,3.0,100,zero_cross,2.0,9020.0,1890.0,2,83,0.5421686746987951,108.67469879518072,SLEEP_POD|SLEEP_POD_POLYESTER|thr=3|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,2.0,100,fixed_horizon,2.0,5410.0,1840.0,2,145,0.496551724137931,37.310344827586206,GALAXY_SOUNDS|GALAXY_SOUNDS_BLACK_HOLES|thr=2|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,2.0,100,zero_cross,2.0,5410.0,1840.0,2,145,0.496551724137931,37.310344827586206,GALAXY_SOUNDS|GALAXY_SOUNDS_BLACK_HOLES|thr=2|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_TRIANGLE,2.5,50,fixed_horizon,2.0,6600.0,1830.0,2,137,0.5328467153284672,48.175182481751825,MICROCHIP|MICROCHIP_TRIANGLE|thr=2.5|h=50|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_TRIANGLE,2.5,50,zero_cross,2.0,6600.0,1830.0,2,137,0.5328467153284672,48.175182481751825,MICROCHIP|MICROCHIP_TRIANGLE|thr=2.5|h=50|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,100,fixed_horizon,2.0,4740.0,1830.0,2,119,0.5378151260504201,39.831932773109244,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,1.5,100,zero_cross,2.0,4740.0,1830.0,2,119,0.5378151260504201,39.831932773109244,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=1.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2.5,100,fixed_horizon,2.0,9440.0,1820.0,2,68,0.5294117647058824,138.8235294117647,OXYGEN_SHAKE|OXYGEN_SHAKE_GARLIC|thr=2.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2.5,100,zero_cross,2.0,9440.0,1820.0,2,68,0.5294117647058824,138.8235294117647,OXYGEN_SHAKE|OXYGEN_SHAKE_GARLIC|thr=2.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,1.5,100,zero_cross,2.0,21480.0,1750.0,2,112,0.5625,191.78571428571428,ROBOT|ROBOT_IRONING|thr=1.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,1.5,100,fixed_horizon,2.0,21380.0,1750.0,2,112,0.5625,190.89285714285714,ROBOT|ROBOT_IRONING|thr=1.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,2.5,50,fixed_horizon,2.0,11350.0,1750.0,2,107,0.5887850467289719,106.07476635514018,ROBOT|ROBOT_IRONING|thr=2.5|h=50|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,2.5,50,zero_cross,2.0,11350.0,1750.0,2,107,0.5887850467289719,106.07476635514018,ROBOT|ROBOT_IRONING|thr=2.5|h=50|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,100,fixed_horizon,2.0,9590.0,1660.0,2,133,0.5488721804511278,72.10526315789474,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_POLYESTER,1.5,100,zero_cross,2.0,9590.0,1660.0,2,133,0.5488721804511278,72.10526315789474,SLEEP_POD|SLEEP_POD_POLYESTER|thr=1.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,100,fixed_horizon,2.0,4120.0,1660.0,2,99,0.5555555555555556,41.61616161616162,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,100,zero_cross,2.0,4120.0,1660.0,2,99,0.5555555555555556,41.61616161616162,TRANSLATOR|TRANSLATOR_VOID_BLUE|thr=2.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,3.0,100,fixed_horizon,2.0,10510.0,1600.0,2,32,0.625,328.4375,ROBOT|ROBOT_IRONING|thr=3|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
ROBOT,ROBOT_IRONING,3.0,100,zero_cross,2.0,10510.0,1600.0,2,32,0.625,328.4375,ROBOT|ROBOT_IRONING|thr=3|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3.0,50,fixed_horizon,2.0,3880.0,1570.0,2,93,0.5161290322580645,41.72043010752688,OXYGEN_SHAKE|OXYGEN_SHAKE_GARLIC|thr=3|h=50|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3.0,50,zero_cross,2.0,3880.0,1570.0,2,93,0.5161290322580645,41.72043010752688,OXYGEN_SHAKE|OXYGEN_SHAKE_GARLIC|thr=3|h=50|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,2.0,100,fixed_horizon,2.0,4100.0,1410.0,2,23,0.5217391304347826,178.2608695652174,MICROCHIP|MICROCHIP_RECTANGLE|thr=2|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
MICROCHIP,MICROCHIP_RECTANGLE,2.0,100,zero_cross,2.0,4100.0,1410.0,2,23,0.5217391304347826,178.2608695652174,MICROCHIP|MICROCHIP_RECTANGLE|thr=2|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.0,100,fixed_horizon,2.0,7300.0,1390.0,2,55,0.5818181818181818,132.72727272727272,SLEEP_POD|SLEEP_POD_LAMB_WOOL|thr=2|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2.0,100,zero_cross,2.0,7300.0,1390.0,2,55,0.5818181818181818,132.72727272727272,SLEEP_POD|SLEEP_POD_LAMB_WOOL|thr=2|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,2.0,100,fixed_horizon,2.0,3240.0,1390.0,2,34,0.5588235294117647,95.29411764705883,UV_VISOR|UV_VISOR_MAGENTA|thr=2|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
UV_VISOR,UV_VISOR_MAGENTA,2.0,100,zero_cross,2.0,3240.0,1390.0,2,34,0.5588235294117647,95.29411764705883,UV_VISOR|UV_VISOR_MAGENTA|thr=2|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2.5,50,fixed_horizon,2.0,3290.0,1130.0,2,126,0.49206349206349204,26.11111111111111,OXYGEN_SHAKE|OXYGEN_SHAKE_GARLIC|thr=2.5|h=50|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2.5,50,zero_cross,2.0,3290.0,1130.0,2,126,0.49206349206349204,26.11111111111111,OXYGEN_SHAKE|OXYGEN_SHAKE_GARLIC|thr=2.5|h=50|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
PANEL,PANEL_2X2,2.5,100,fixed_horizon,2.0,9880.0,1070.0,2,114,0.543859649122807,86.66666666666667,PANEL|PANEL_2X2|thr=2.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
PANEL,PANEL_2X2,2.5,100,zero_cross,2.0,9880.0,1070.0,2,114,0.543859649122807,86.66666666666667,PANEL|PANEL_2X2|thr=2.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,100,fixed_horizon,2.0,10590.0,900.0,2,48,0.625,220.625,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2.5|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,100,zero_cross,2.0,10590.0,900.0,2,48,0.625,220.625,GALAXY_SOUNDS|GALAXY_SOUNDS_SOLAR_FLAMES|thr=2.5|h=100|zero_cross,4,lodo_fast_horizon_le_100,,,,,,,,,
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,3.0,100,fixed_horizon,2.0,2410.0,760.0,2,25,0.68,96.4,GALAXY_SOUNDS|GALAXY_SOUNDS_DARK_MATTER|thr=3|h=100|fixed_horizon,4,lodo_fast_horizon_le_100,,,,,,,,,
