case,group,method,target,anchor,window,entry_z,day,pnl,trades
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w500__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,500,3.0,3,-4050.0,22
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w500__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,500,3.0,4,-230.0,24
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,2.5,2,17935.0,17
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,2.5,3,-900.0,14
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,2.5,4,6130.0,12
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,2.5,2,7405.0,26
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,2.5,3,-760.0,17
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,2.5,4,11470.0,20
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,3.0,2,9700.0,9
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,3.0,3,140.0,9
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,3.0,4,7880.0,9
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,3.0,2,3145.0,14
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,3.0,3,-2760.0,11
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,1000,3.0,4,7810.0,11
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,2.5,2,9000.0,8
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,2.5,3,-1790.0,8
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,2.5,4,10.0,8
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,2.5,2,10810.0,7
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,2.5,3,-11870.0,9
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,2.5,4,7890.0,9
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,3.0,2,-140.0,2
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,3.0,3,-5920.0,4
ols__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,3.0,4,1360.0,5
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,3.0,2,3680.0,3
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,3.0,3,-6680.0,5
tls__MICROCHIP_RECTANGLE__MICROCHIP_CIRCLE__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_CIRCLE,2000,3.0,4,4780.0,6
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,2.5,2,6975.0,27
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,2.5,3,5500.0,30
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,2.5,4,-2190.0,26
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,2.5,2,-1185.0,35
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,2.5,3,-3560.0,31
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,2.5,4,-1620.0,35
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,3.0,2,3005.0,16
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,3.0,3,6690.0,18
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,3.0,4,3140.0,16
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,3.0,2,-2925.0,24
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,3.0,3,1780.0,19
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w500__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,500,3.0,4,3580.0,21
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,2.5,2,4065.0,16
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,2.5,3,7720.0,18
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,2.5,4,680.0,12
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,2.5,2,-11145.0,20
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,2.5,3,3390.0,21
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,2.5,4,-7910.0,17
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,3.0,2,3650.0,9
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,3.0,3,4760.0,10
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,3.0,4,-2420.0,7
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,3.0,2,-5795.0,16
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,3.0,3,4410.0,12
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,1000,3.0,4,-3370.0,10
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,2.5,2,10510.0,9
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,2.5,3,2420.0,8
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,2.5,4,640.0,6
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,2.5,2,-2790.0,8
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,2.5,3,-850.0,7
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,2.5,4,-190.0,4
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,3.0,2,390.0,2
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,3.0,3,2800.0,3
ols__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,3.0,4,5130.0,4
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,3.0,2,2170.0,6
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,3.0,3,-620.0,5
tls__MICROCHIP_RECTANGLE__MICROCHIP_OVAL__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_OVAL,2000,3.0,4,870.0,3
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,2.5,2,-1700.0,25
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,2.5,3,-4790.0,22
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,2.5,4,-4250.0,22
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,2.5,2,120.0,41
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,2.5,3,-9550.0,26
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,2.5,4,-5470.0,28
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,3.0,2,-1940.0,14
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,3.0,3,1690.0,15
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,3.0,4,-1000.0,14
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,3.0,2,-9050.0,20
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,3.0,3,-2490.0,18
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w500__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,500,3.0,4,-1610.0,19
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,2.5,2,3410.0,14
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,2.5,3,-4950.0,11
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,2.5,4,-3650.0,11
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,2.5,2,-1365.0,20
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,2.5,3,-2500.0,13
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,2.5,4,-7270.0,15
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,3.0,2,890.0,5
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,3.0,3,-3170.0,9
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,3.0,4,-3030.0,7
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,3.0,2,-6895.0,11
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,3.0,3,660.0,11
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,1000,3.0,4,-5390.0,9
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,2.5,2,4080.0,5
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,2.5,3,-1390.0,6
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,2.5,4,1170.0,6
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,2.5,2,530.0,9
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,2.5,3,-5910.0,6
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,2.5,4,2070.0,7
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,3.0,2,140.0,2
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,3.0,3,-850.0,3
ols__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,3.0,4,8150.0,5
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,3.0,2,-2140.0,2
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,3.0,3,180.0,5
tls__MICROCHIP_RECTANGLE__MICROCHIP_SQUARE__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,2000,3.0,4,6820.0,6
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,2.5,2,5095.0,28
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,2.5,3,-480.0,25
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,2.5,4,-9910.0,21
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,2.5,2,3480.0,31
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,2.5,3,-9150.0,25
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,2.5,4,-7740.0,32
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,3.0,2,3990.0,13
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,3.0,3,-2500.0,13
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,3.0,4,-6130.0,14
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,3.0,2,1820.0,21
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,3.0,3,-3270.0,21
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w500__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,500,3.0,4,-5370.0,20
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,2.5,2,3700.0,13
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,2.5,3,-6500.0,12
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,2.5,4,1380.0,11
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,2.5,2,-4295.0,15
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,2.5,3,1170.0,16
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,2.5,4,4210.0,17
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,3.0,2,4340.0,8
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,3.0,3,-500.0,9
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,3.0,4,6590.0,7
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,3.0,2,4610.0,11
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,3.0,3,-6090.0,12
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w1000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1000,3.0,4,5200.0,10
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,2.5,2,12940.0,9
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,2.5,3,570.0,6
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z2.5,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,2.5,4,3340.0,6
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,2.5,2,6950.0,9
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,2.5,3,-440.0,9
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z2.5,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,2.5,4,5960.0,7
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,3.0,2,-1290.0,2
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,3.0,3,1340.0,2
ols__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z3.0,MICROCHIP,ols,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,3.0,4,6020.0,4
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,3.0,2,230.0,4
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,3.0,3,750.0,3
tls__MICROCHIP_RECTANGLE__MICROCHIP_TRIANGLE__w2000__z3.0,MICROCHIP,tls,MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,2000,3.0,4,6150.0,5
ols__MICROCHIP_TRIANGLE__MICROCHIP_CIRCLE__w500__z2.5,MICROCHIP,ols,MICROCHIP_TRIANGLE,MICROCHIP_CIRCLE,500,2.5,2,3460.0,27
ols__MICROCHIP_TRIANGLE__MICROCHIP_CIRCLE__w500__z2.5,MICROCHIP,ols,MICROCHIP_TRIANGLE,MICROCHIP_CIRCLE,500,2.5,3,2080.0,29
ols__MICROCHIP_TRIANGLE__MICROCHIP_CIRCLE__w500__z2.5,MICROCHIP,ols,MICROCHIP_TRIANGLE,MICROCHIP_CIRCLE,500,2.5,4,5890.0,23
tls__MICROCHIP_TRIANGLE__MICROCHIP_CIRCLE__w500__z2.5,MICROCHIP,tls,MICROCHIP_TRIANGLE,MICROCHIP_CIRCLE,500,2.5,2,4550.0,29
tls__MICROCHIP_TRIANGLE__MICROCHIP_CIRCLE__w500__z2.5,MICROCHIP,tls,MICROCHIP_TRIANGLE,MICROCHIP_CIRCLE,500,2.5,3,-1710.0,33
tls__MICROCHIP_TRIANGLE__MICROCHIP_CIRCLE__w500__z2.5,MICROCHIP,tls,MICROCHIP_TRIANGLE,MICROCHIP_CIRCLE,500,2.5,4,-5040.0,36
