product,group,path_type,threshold,folds_run,folds_positive,total_pnl,worst_day_pnl,best_day_pnl,mean_day_pnl,total_trades
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_scaled,200,3,1,2100.0,-5484.0,12747.0,700.0,170
PANEL_4X4,PANEL,bucket_delta_b0,300,3,1,6812.0,-5502.0,12560.0,2270.67,234
SLEEP_POD_POLYESTER,SLEEP_POD,bucket_delta_b0,80,3,1,6097.0,-5510.0,12589.0,2032.33,1072
UV_VISOR_AMBER,UV_VISOR,bucket_mean,160,3,1,7162.0,-5571.0,15110.0,2387.33,70
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,300,3,1,6146.0,-5633.0,12036.0,2048.67,190
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_delta_b0,160,3,1,-4157.0,-5663.0,7092.0,-1385.67,322
UV_VISOR_AMBER,UV_VISOR,bucket_mean,80,3,1,7054.0,-5679.0,15110.0,2351.33,124
SLEEP_POD_POLYESTER,SLEEP_POD,bucket_delta_b0,120,3,1,6723.0,-5691.0,15651.0,2241.0,784
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,bucket_delta_b0,160,3,1,4060.0,-5755.0,15520.0,1353.33,402
ROBOT_VACUUMING,ROBOT,bucket_delta_b0,200,3,1,5720.0,-5823.0,13536.0,1906.67,248
MICROCHIP_TRIANGLE,MICROCHIP,bucket_delta_b0,20,3,1,-891.0,-5826.0,8825.0,-297.0,1330
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,bucket_delta_b0,80,3,1,4789.0,-5833.0,13334.0,1596.33,524
UV_VISOR_ORANGE,UV_VISOR,bucket_delta_b0,20,3,1,-1855.0,-5849.0,4623.0,-618.33,1384
TRANSLATOR_VOID_BLUE,TRANSLATOR,group_offset,200,3,1,2596.0,-5858.0,10987.0,865.33,108
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_scaled,160,3,1,-569.0,-5886.0,11148.0,-189.67,170
PANEL_4X4,PANEL,bucket_delta_b0,120,3,1,2085.0,-5906.0,12906.0,695.0,424
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_scaled,40,3,1,-3058.0,-5909.0,4106.0,-1019.33,398
UV_VISOR_AMBER,UV_VISOR,bucket_mean,40,3,1,6822.0,-5911.0,15110.0,2274.0,180
PANEL_4X4,PANEL,bucket_delta_b0,40,3,1,-2719.0,-5986.0,8298.0,-906.33,948
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_scaled,300,3,1,826.0,-6064.0,10520.0,275.33,110
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,bucket_delta_b0,80,3,1,5473.0,-6126.0,15735.0,1824.33,712
UV_VISOR_AMBER,UV_VISOR,group_offset,200,3,1,6470.0,-6263.0,15110.0,2156.67,50
MICROCHIP_RECTANGLE,MICROCHIP,bucket_delta_b0,300,3,1,7506.0,-6273.0,14405.0,2502.0,256
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_offset,120,3,1,1362.0,-6349.0,8966.0,454.0,406
MICROCHIP_RECTANGLE,MICROCHIP,group_scaled,300,3,1,-1203.0,-6360.0,5776.0,-401.0,100
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,bucket_delta_b0,40,3,1,2830.0,-6379.0,11377.0,943.33,908
TRANSLATOR_VOID_BLUE,TRANSLATOR,group_offset,160,3,1,4991.0,-6400.0,11589.0,1663.67,164
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_delta_b0,300,3,1,-10815.0,-6475.0,126.0,-3605.0,156
UV_VISOR_AMBER,UV_VISOR,group_offset,160,3,1,6218.0,-6515.0,15110.0,2072.67,58
UV_VISOR_AMBER,UV_VISOR,group_offset,40,3,1,6213.0,-6520.0,15110.0,2071.0,162
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,bucket_delta_b0,120,3,1,2577.0,-6617.0,15735.0,859.0,460
UV_VISOR_AMBER,UV_VISOR,group_offset,80,3,1,6097.0,-6636.0,15110.0,2032.33,92
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_scaled,120,3,1,-95.0,-6645.0,11082.0,-31.67,232
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_scaled,20,3,1,-4145.0,-6646.0,3756.0,-1381.67,614
MICROCHIP_CIRCLE,MICROCHIP,bucket_mean,80,3,1,4009.0,-6657.0,12037.0,1336.33,232
TRANSLATOR_VOID_BLUE,TRANSLATOR,group_offset,120,3,1,4708.0,-6782.0,12264.0,1569.33,194
SLEEP_POD_POLYESTER,SLEEP_POD,bucket_delta_b0,200,3,1,9304.0,-6786.0,16999.0,3101.33,548
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_scaled,40,3,1,-1827.0,-6871.0,11613.0,-609.0,574
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,bucket_delta_b0,20,3,1,-91.0,-6910.0,9644.0,-30.33,1384
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_delta_b0,120,3,1,-5563.0,-6924.0,7319.0,-1854.33,400
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_delta_b0,80,3,1,-6488.0,-6997.0,2538.0,-2162.67,638
TRANSLATOR_VOID_BLUE,TRANSLATOR,group_offset,80,3,1,3608.0,-7025.0,12044.0,1202.67,219
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_scaled,80,3,1,-1370.0,-7078.0,11250.0,-456.67,278
UV_VISOR_AMBER,UV_VISOR,bucket_mean,20,3,1,5583.0,-7150.0,15110.0,1861.0,320
MICROCHIP_CIRCLE,MICROCHIP,bucket_mean,120,3,1,3590.0,-7233.0,12050.0,1196.67,186
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,bucket_delta_b0,40,3,1,-2968.0,-7255.0,10673.0,-989.33,942
UV_VISOR_AMBER,UV_VISOR,group_offset,20,3,1,5450.0,-7283.0,15110.0,1816.67,268
TRANSLATOR_VOID_BLUE,TRANSLATOR,group_offset,40,3,1,3965.0,-7339.0,12255.0,1321.67,422
MICROCHIP_CIRCLE,MICROCHIP,bucket_mean,40,3,1,1790.0,-7373.0,11713.0,596.67,332
PANEL_4X4,PANEL,bucket_delta_b0,20,3,1,-7803.0,-7403.0,5626.0,-2601.0,1376
MICROCHIP_CIRCLE,MICROCHIP,bucket_mean,20,3,1,1366.0,-7467.0,11696.0,455.33,566
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_scaled,20,3,1,-4325.0,-7468.0,10288.0,-1441.67,936
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_delta_b0,120,3,1,-3765.0,-7568.0,5967.0,-1255.0,512
PANEL_1X2,PANEL,bucket_delta_b0,200,3,1,-7009.0,-7591.0,5031.0,-2336.33,212
TRANSLATOR_VOID_BLUE,TRANSLATOR,group_offset,20,3,1,3483.0,-7718.0,12351.0,1161.0,796
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_offset,300,3,1,-3470.0,-7793.0,5578.0,-1156.67,150
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,bucket_delta_b0,20,3,1,-5880.0,-7873.0,8904.0,-1960.0,1528
PANEL_1X2,PANEL,bucket_delta_b0,160,3,1,-8616.0,-7881.0,3735.0,-2872.0,230
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_delta_b0,40,3,1,-6997.0,-8018.0,1346.0,-2332.33,1192
PEBBLES_XS,PEBBLES,group_scaled,80,3,1,11144.0,-8202.0,19829.0,3714.67,150
PEBBLES_XS,PEBBLES,group_scaled,40,3,1,10065.0,-8202.0,19829.0,3355.0,190
PEBBLES_XS,PEBBLES,group_scaled,200,3,1,9659.0,-8202.0,19829.0,3219.67,78
PEBBLES_XS,PEBBLES,bucket_mean,300,3,1,9625.0,-8202.0,19829.0,3208.33,110
PEBBLES_XS,PEBBLES,group_offset,300,3,1,9625.0,-8202.0,19829.0,3208.33,110
PEBBLES_XS,PEBBLES,group_scaled,20,3,1,9566.0,-8202.0,19829.0,3188.67,264
PEBBLES_XS,PEBBLES,group_scaled,300,3,1,8521.0,-8202.0,19829.0,2840.33,50
PEBBLES_XS,PEBBLES,bucket_mean,200,3,1,6259.0,-8202.0,19829.0,2086.33,90
PEBBLES_XS,PEBBLES,group_offset,200,3,1,6259.0,-8202.0,19829.0,2086.33,90
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_delta_b0,80,3,1,-6449.9,-8215.0,8426.1,-2149.97,526
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_offset,300,3,1,-701.0,-8239.0,11199.0,-233.67,110
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_delta_b0,160,3,1,-4537.0,-8271.0,5672.0,-1512.33,378
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_offset,80,3,1,-3493.0,-8365.0,6127.0,-1164.33,436
PEBBLES_XS,PEBBLES,bucket_mean,160,3,1,3209.0,-8418.0,19829.0,1069.67,70
PEBBLES_XS,PEBBLES,group_offset,160,3,1,3209.0,-8418.0,19829.0,1069.67,70
SLEEP_POD_POLYESTER,SLEEP_POD,bucket_delta_b0,40,3,1,980.0,-8834.0,10277.0,326.67,1876
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,300,3,1,-4899.0,-8929.0,4841.0,-1633.0,94
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,160,3,1,7726.0,-8936.0,16862.0,2575.33,210
PANEL_1X2,PANEL,bucket_delta_b0,80,3,1,-12355.0,-9043.0,2189.0,-4118.33,270
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_delta_b0,300,3,1,-10867.0,-9117.0,4086.0,-3622.33,102
PEBBLES_XS,PEBBLES,bucket_mean,120,3,1,2460.0,-9167.0,19829.0,820.0,70
PEBBLES_XS,PEBBLES,group_offset,120,3,1,2460.0,-9167.0,19829.0,820.0,70
PANEL_1X2,PANEL,bucket_delta_b0,120,3,1,-9713.0,-9324.0,3864.0,-3237.67,256
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,200,3,1,-1655.0,-9343.0,7898.0,-551.67,172
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,20,3,1,1539.0,-9484.0,11966.0,513.0,1872
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,160,3,1,-3143.0,-9593.0,6800.0,-1047.67,172
SLEEP_POD_POLYESTER,SLEEP_POD,bucket_delta_b0,300,3,1,-4014.0,-9608.0,10170.0,-1338.0,290
PANEL_1X2,PANEL,bucket_delta_b0,40,3,1,-13748.0,-9613.0,1803.0,-4582.67,426
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,120,3,1,5261.0,-9810.0,15522.0,1753.67,210
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,40,3,1,1359.0,-9832.0,12004.0,453.0,402
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_offset,200,3,1,1146.0,-9856.0,14779.0,382.0,170
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,80,3,1,4458.0,-9925.0,14572.0,1486.0,252
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_offset,160,3,1,-490.0,-9990.0,13837.0,-163.33,174
MICROCHIP_CIRCLE,MICROCHIP,group_offset,40,3,1,-3141.0,-10058.0,9340.0,-1047.0,462
PANEL_1X2,PANEL,bucket_delta_b0,20,3,1,-15666.0,-10113.0,1090.0,-5222.0,650
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_delta_b0,40,3,1,-13276.0,-10169.0,3604.0,-4425.33,760
MICROCHIP_OVAL,MICROCHIP,bucket_delta_b0,200,3,1,-4926.0,-10175.0,8131.0,-1642.0,266
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_offset,40,3,1,90.0,-10270.0,13013.0,30.0,586
MICROCHIP_CIRCLE,MICROCHIP,group_offset,20,3,1,-3904.0,-10300.0,8297.0,-1301.33,910
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_offset,120,3,1,-2026.0,-10345.0,12559.0,-675.33,190
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,20,3,1,-197.0,-10347.0,11142.0,-65.67,734
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_offset,40,3,1,-6590.0,-10397.0,5062.0,-2196.67,750
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_offset,80,3,1,-1642.0,-10506.0,11781.0,-547.33,278
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,bucket_delta_b0,200,3,1,-4447.0,-10578.0,13058.0,-1482.33,234
MICROCHIP_CIRCLE,MICROCHIP,group_offset,80,3,1,-1609.0,-10590.0,10970.0,-536.33,288
MICROCHIP_OVAL,MICROCHIP,bucket_delta_b0,160,3,1,-4707.0,-10590.0,10196.0,-1569.0,350
TRANSLATOR_SPACE_GRAY,TRANSLATOR,group_offset,20,3,1,-1395.0,-10666.0,12049.0,-465.0,928
SLEEP_POD_POLYESTER,SLEEP_POD,bucket_delta_b0,20,3,1,-5678.0,-10674.0,7178.0,-1892.67,2716
MICROCHIP_TRIANGLE,MICROCHIP,group_offset,80,3,1,12035.0,-10744.0,25138.0,4011.67,460
MICROCHIP_TRIANGLE,MICROCHIP,group_offset,40,3,1,9023.0,-10744.0,23320.0,3007.67,680
MICROCHIP_TRIANGLE,MICROCHIP,group_offset,20,3,1,7981.0,-10744.0,23160.0,2660.33,1026
MICROCHIP_TRIANGLE,MICROCHIP,group_offset,160,3,1,6984.0,-10744.0,21281.0,2328.0,220
MICROCHIP_TRIANGLE,MICROCHIP,group_offset,120,3,1,6567.0,-10744.0,20436.0,2189.0,266
MICROCHIP_TRIANGLE,MICROCHIP,group_offset,200,3,1,5971.0,-10744.0,19946.0,1990.33,178
MICROCHIP_TRIANGLE,MICROCHIP,bucket_mean,300,3,1,3127.0,-10744.0,17556.0,1042.33,100
MICROCHIP_TRIANGLE,MICROCHIP,bucket_mean,200,3,1,457.0,-10744.0,16882.0,152.33,100
MICROCHIP_TRIANGLE,MICROCHIP,bucket_mean,160,3,1,-10.0,-10744.0,16986.0,-3.33,103
MICROCHIP_TRIANGLE,MICROCHIP,bucket_mean,120,3,1,-1205.0,-10744.0,17082.0,-401.67,90
MICROCHIP_TRIANGLE,MICROCHIP,bucket_mean,20,3,1,-1896.0,-10744.0,15883.0,-632.0,116
MICROCHIP_TRIANGLE,MICROCHIP,bucket_mean,40,3,1,-2193.0,-10744.0,15772.0,-731.0,92
MICROCHIP_TRIANGLE,MICROCHIP,bucket_mean,80,3,1,-2300.0,-10744.0,15837.0,-766.67,72
MICROCHIP_OVAL,MICROCHIP,bucket_delta_b0,40,3,1,3740.4,-10762.0,14758.0,1246.8,1464
TRANSLATOR_SPACE_GRAY,TRANSLATOR,bucket_delta_b0,20,3,1,-15294.0,-10765.0,1782.0,-5098.0,1270
ROBOT_DISHES,ROBOT,group_offset,300,3,1,4233.0,-10776.0,15519.0,1411.0,132
ROBOT_DISHES,ROBOT,group_offset,200,3,1,3130.0,-10776.0,14526.0,1043.33,170
ROBOT_DISHES,ROBOT,bucket_mean,160,3,1,2895.0,-10776.0,14181.0,965.0,190
ROBOT_DISHES,ROBOT,group_offset,120,3,1,2754.0,-10776.0,14150.0,918.0,260
ROBOT_DISHES,ROBOT,bucket_mean,120,3,1,2104.0,-10776.0,13500.0,701.33,212
ROBOT_DISHES,ROBOT,group_offset,40,3,1,1855.0,-10776.0,13251.0,618.33,534
ROBOT_DISHES,ROBOT,bucket_mean,80,3,1,1853.0,-10776.0,13249.0,617.67,290
ROBOT_DISHES,ROBOT,bucket_mean,200,3,1,1629.0,-10776.0,12561.0,543.0,152
ROBOT_DISHES,ROBOT,bucket_mean,40,3,1,1390.0,-10776.0,12786.0,463.33,546
ROBOT_DISHES,ROBOT,group_offset,80,3,1,1236.0,-10776.0,12632.0,412.0,292
ROBOT_DISHES,ROBOT,group_offset,20,3,1,791.0,-10776.0,12187.0,263.67,964
ROBOT_DISHES,ROBOT,group_offset,160,3,1,655.0,-10776.0,12051.0,218.33,174
ROBOT_DISHES,ROBOT,bucket_mean,20,3,1,-590.0,-10776.0,10806.0,-196.67,894
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_offset,160,3,1,-3457.0,-10856.0,8654.0,-1152.33,260
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,40,3,1,-6659.0,-10860.0,5587.0,-2219.67,556
MICROCHIP_OVAL,MICROCHIP,bucket_delta_b0,120,3,1,-862.0,-10886.0,11959.0,-287.33,514
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,bucket_delta_b0,300,3,1,-10190.0,-10897.0,10386.0,-3396.67,150
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_offset,200,3,1,-6459.0,-10922.0,5718.0,-2153.0,176
MICROCHIP_CIRCLE,MICROCHIP,group_offset,160,3,1,-3148.0,-10937.0,10026.0,-1049.33,164
MICROCHIP_CIRCLE,MICROCHIP,group_offset,120,3,1,-2399.0,-10939.0,10654.0,-799.67,204
MICROCHIP_OVAL,MICROCHIP,bucket_delta_b0,20,3,1,870.0,-10969.0,13094.0,290.0,2436
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,20,3,1,-8066.0,-11093.0,4504.0,-2688.67,1062
PEBBLES_XS,PEBBLES,bucket_mean,80,3,1,502.0,-11125.0,19829.0,167.33,50
PEBBLES_XS,PEBBLES,group_offset,80,3,1,502.0,-11125.0,19829.0,167.33,50
MICROCHIP_CIRCLE,MICROCHIP,group_offset,200,3,1,-4046.0,-11167.0,8989.0,-1348.67,138
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,160,3,1,-10823.0,-11174.0,2487.0,-3607.67,344
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,200,3,1,-11303.0,-11174.0,2288.0,-3767.67,278
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,120,3,1,-12627.0,-11174.0,1384.0,-4209.0,370
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,300,3,1,-13319.0,-11174.0,591.0,-4439.67,170
SLEEP_POD_COTTON,SLEEP_POD,group_scaled,80,3,1,-16159.0,-11174.0,274.0,-5386.33,404
SLEEP_POD_NYLON,SLEEP_POD,group_scaled,120,3,1,-12214.0,-11329.0,9437.0,-4071.33,146
SLEEP_POD_NYLON,SLEEP_POD,group_scaled,80,3,1,-12581.0,-11329.0,9070.0,-4193.67,182
SLEEP_POD_NYLON,SLEEP_POD,group_scaled,40,3,1,-14353.0,-11329.0,7298.0,-4784.33,246
SLEEP_POD_NYLON,SLEEP_POD,group_scaled,200,3,1,-14957.0,-11329.0,6694.0,-4985.67,70
SLEEP_POD_NYLON,SLEEP_POD,group_scaled,300,3,1,-15590.0,-11329.0,6061.0,-5196.67,50
SLEEP_POD_NYLON,SLEEP_POD,group_scaled,20,3,1,-15793.0,-11329.0,5858.0,-5264.33,308
SLEEP_POD_NYLON,SLEEP_POD,group_scaled,160,3,1,-15818.0,-11329.0,5833.0,-5272.67,70
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,80,3,1,-5782.0,-11364.0,5715.0,-1927.33,284
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,group_offset,20,3,1,-9696.0,-11388.0,2947.0,-3232.0,1202
MICROCHIP_CIRCLE,MICROCHIP,group_offset,300,3,1,-3774.0,-11417.0,8775.0,-1258.0,122
PEBBLES_XS,PEBBLES,bucket_mean,40,3,1,91.0,-11536.0,19829.0,30.33,50
PEBBLES_XS,PEBBLES,group_offset,40,3,1,91.0,-11536.0,19829.0,30.33,50
PEBBLES_XS,PEBBLES,bucket_mean,20,3,1,5.0,-11622.0,19829.0,1.67,50
PEBBLES_XS,PEBBLES,group_offset,20,3,1,5.0,-11622.0,19829.0,1.67,50
PANEL_1X4,PANEL,bucket_delta_b0,200,3,1,-15556.0,-11772.0,2441.0,-5185.33,318
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,200,3,1,-12767.0,-12419.0,3840.0,-4255.67,244
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,300,3,1,-14860.0,-12477.0,1128.0,-4953.33,150
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,120,3,1,-7826.0,-12824.0,5728.0,-2608.67,162
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,80,3,1,-7326.0,-13050.0,6710.0,-2442.0,232
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,160,3,1,-13620.0,-13496.0,3272.0,-4540.0,296
PEBBLES_M,PEBBLES,bucket_delta_b0,300,3,1,-5176.0,-13669.0,9063.0,-1725.33,264
UV_VISOR_YELLOW,UV_VISOR,bucket_delta_b0,120,3,1,-8817.0,-13692.0,18535.0,-2939.0,494
UV_VISOR_YELLOW,UV_VISOR,bucket_delta_b0,160,3,1,-6939.0,-13762.0,20530.0,-2313.0,420
MICROCHIP_CIRCLE,MICROCHIP,bucket_delta_b0,200,3,1,-7487.0,-13942.0,7958.0,-2495.67,180
UV_VISOR_YELLOW,UV_VISOR,bucket_delta_b0,80,3,1,-7472.0,-13984.0,19737.0,-2490.67,738
PANEL_1X4,PANEL,bucket_delta_b0,160,3,1,-17745.0,-14008.0,1985.0,-5915.0,378
UV_VISOR_YELLOW,UV_VISOR,group_scaled,200,3,1,-11685.8,-14022.0,6629.0,-3895.27,210
MICROCHIP_CIRCLE,MICROCHIP,bucket_delta_b0,80,3,1,-11988.0,-14404.0,4453.0,-3996.0,234
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,120,3,1,-13599.0,-14434.0,2312.0,-4533.0,364
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,20,3,1,-8752.0,-14462.0,5848.0,-2917.33,1164
PANEL_1X4,PANEL,bucket_delta_b0,80,3,1,-20282.0,-14484.0,2978.0,-6760.67,594
MICROCHIP_CIRCLE,MICROCHIP,bucket_delta_b0,40,3,1,-12758.0,-14509.0,3984.0,-4252.67,404
MICROCHIP_CIRCLE,MICROCHIP,bucket_delta_b0,160,3,1,-7600.0,-14516.0,8752.0,-2533.33,210
UV_VISOR_YELLOW,UV_VISOR,bucket_delta_b0,40,3,1,-9102.0,-14533.0,17863.0,-3034.0,1480
UV_VISOR_YELLOW,UV_VISOR,bucket_delta_b0,20,3,1,-13373.0,-14569.0,14711.0,-4457.67,2300
UV_VISOR_YELLOW,UV_VISOR,group_scaled,160,3,1,-11879.0,-14599.0,6273.0,-3959.67,236
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,80,3,1,-19704.0,-14649.0,1645.0,-6568.0,426
UV_VISOR_YELLOW,UV_VISOR,group_scaled,120,3,1,-16906.0,-14659.0,5772.0,-5635.33,232
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,40,3,1,-21485.0,-14704.0,2091.0,-7161.67,716
PANEL_1X4,PANEL,bucket_delta_b0,120,3,1,-18584.0,-14733.0,2023.0,-6194.67,460
MICROCHIP_CIRCLE,MICROCHIP,bucket_delta_b0,20,3,1,-13071.0,-14783.0,3333.0,-4357.0,782
UV_VISOR_YELLOW,UV_VISOR,group_scaled,80,3,1,-19462.0,-15085.0,4901.0,-6487.33,256
MICROCHIP_CIRCLE,MICROCHIP,bucket_delta_b0,120,3,1,-10275.0,-15167.0,6067.0,-3425.0,210
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,20,3,1,-23828.0,-15235.0,2051.0,-7942.67,1144
UV_VISOR_YELLOW,UV_VISOR,group_scaled,40,3,1,-21363.0,-15593.0,4859.0,-7121.0,360
UV_VISOR_YELLOW,UV_VISOR,group_scaled,20,3,1,-23298.0,-15659.0,4513.0,-7766.0,532
MICROCHIP_OVAL,MICROCHIP,group_scaled,160,3,1,-9907.0,-15878.0,7372.0,-3302.33,210
MICROCHIP_OVAL,MICROCHIP,group_scaled,80,3,1,-11345.0,-16148.0,7372.0,-3781.67,346
MICROCHIP_OVAL,MICROCHIP,group_scaled,300,3,1,-9031.0,-16172.0,7372.0,-3010.33,126
MICROCHIP_OVAL,MICROCHIP,group_scaled,120,3,1,-10074.0,-16326.0,7372.0,-3358.0,252
ROBOT_MOPPING,ROBOT,bucket_delta_b0,300,3,1,-9799.0,-16473.0,7104.0,-3266.33,174
MICROCHIP_OVAL,MICROCHIP,group_scaled,40,3,1,-12149.0,-16681.0,7372.0,-4049.67,540
MICROCHIP_OVAL,MICROCHIP,group_scaled,20,3,1,-12634.0,-16794.0,7372.0,-4211.33,856
UV_VISOR_YELLOW,UV_VISOR,bucket_delta_b0,200,3,1,-15620.0,-16838.0,14583.0,-5206.67,242
MICROCHIP_OVAL,MICROCHIP,group_scaled,200,3,1,-10126.0,-17177.0,7372.0,-3375.33,170
UV_VISOR_YELLOW,UV_VISOR,bucket_delta_b0,300,3,1,-17470.0,-17459.0,11466.0,-5823.33,144
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,20,3,1,-1667.0,-19622.0,18221.0,-555.67,206
PEBBLES_XL,PEBBLES,bucket_mean,300,3,1,-32549.3,-39190.0,37165.0,-10849.77,70
PEBBLES_XL,PEBBLES,group_offset,300,3,1,-32549.3,-39190.0,37165.0,-10849.77,70
PEBBLES_XL,PEBBLES,bucket_mean,200,3,1,-42029.0,-39904.0,37165.0,-14009.67,114
PEBBLES_XL,PEBBLES,group_offset,200,3,1,-42029.0,-39904.0,37165.0,-14009.67,114
PEBBLES_XL,PEBBLES,bucket_mean,40,3,1,-42432.0,-40307.0,37165.0,-14144.0,210
PEBBLES_XL,PEBBLES,group_offset,40,3,1,-42432.0,-40307.0,37165.0,-14144.0,210
PEBBLES_XL,PEBBLES,bucket_mean,20,3,1,-42492.0,-40367.0,37165.0,-14164.0,234
PEBBLES_XL,PEBBLES,group_offset,20,3,1,-42492.0,-40367.0,37165.0,-14164.0,234
PEBBLES_XL,PEBBLES,bucket_mean,80,3,1,-42717.0,-40592.0,37165.0,-14239.0,182
PEBBLES_XL,PEBBLES,group_offset,80,3,1,-42717.0,-40592.0,37165.0,-14239.0,182
PEBBLES_XL,PEBBLES,bucket_mean,160,3,1,-43825.0,-41700.0,37165.0,-14608.33,110
PEBBLES_XL,PEBBLES,group_offset,160,3,1,-43825.0,-41700.0,37165.0,-14608.33,110
PEBBLES_XL,PEBBLES,bucket_mean,120,3,1,-43888.0,-41763.0,37165.0,-14629.33,132
PEBBLES_XL,PEBBLES,group_offset,120,3,1,-43888.0,-41763.0,37165.0,-14629.33,132
SLEEP_POD_NYLON,SLEEP_POD,bucket_delta_b0,200,3,0,-12012.0,-5053.0,-3134.0,-4004.0,170
SLEEP_POD_NYLON,SLEEP_POD,bucket_delta_b0,300,3,0,-12359.0,-6545.0,-1662.0,-4119.67,90
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,bucket_delta_b0,20,3,0,-11664.0,-9181.0,-679.0,-3888.0,1896
